Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Lingampally,17.3995642,78.4843923,Brand Factory,17.39236741,78.47749131,Shopping Mall
Lingampally,17.3995642,78.4843923,Taj Mahal Hotel,17.39936513,78.49195425,Indian Restaurant
Lingampally,17.3995642,78.4843923,Ravindra Bharathi,17.40310754,78.46711609,Performing Arts Venue
Lingampally,17.3995642,78.4843923,Cafe Coffee Day,17.39839094,78.48207518,Café
Lingampally,17.3995642,78.4843923,Ohri's Gufaa,17.40497709,78.47659198,Restaurant
Lingampally,17.3995642,78.4843923,Kamat Hotel,17.40432999,78.46760189,Indian Restaurant
Lingampally,17.3995642,78.4843923,Hotel Royalton,17.39321134,78.47350446,Hotel
Lingampally,17.3995642,78.4843923,Alex's kitchen,17.40605977,78.47837337,Chinese Restaurant
Lingampally,17.3995642,78.4843923,NTR Stadium,17.41047794,78.48561961,Stadium
Lingampally,17.3995642,78.4843923,Tarakarama Cineplex,17.39085403,78.48853857,Indie Movie Theater
Lingampally,17.3995642,78.4843923,Cafe coffee day,17.38534276,78.48587488,Coffee Shop
Lingampally,17.3995642,78.4843923,Skore - The Sports Lounge,17.4037629,78.48202832,Hookah Bar
Lingampally,17.3995642,78.4843923,Hotel Palace Heights,17.39126819,78.47734284,Hotel
Lingampally,17.3995642,78.4843923,McDonald's,17.39312035,78.47607482,Fast Food Restaurant
Lingampally,17.3995642,78.4843923,Crystal Restaurant,17.40660839,78.49626843,Asian Restaurant
Lingampally,17.3995642,78.4843923,Sandhya 70 MM,17.40705273,78.49772418,Movie Theater
Lingampally,17.3995642,78.4843923,Cafe Coffee Day,17.39003123,78.49969295,Coffee Shop
Lingampally,17.3995642,78.4843923,Astoria Restaurant,17.40652984,78.49713576,Indian Restaurant
Lingampally,17.3995642,78.4843923,Kacheguda Railway Station,17.38965793,78.49937575,Train Station
Lingampally,17.3995642,78.4843923,United Colors of Benetton,17.40449564,78.48060834,Clothing Store
Lingampally,17.3995642,78.4843923,Dadu's Purani DillI,17.40577225,78.47932635,Food Court
Lingampally,17.3995642,78.4843923,Cafe Embassy,17.40117537,78.47513617,Café
Lingampally,17.3995642,78.4843923,Balaji Cosmetique,17.40527433,78.47662389,Cosmetics Shop
Lingampally,17.3995642,78.4843923,Westside,17.39857267,78.47198493,Clothing Store
Lingampally,17.3995642,78.4843923,Al-Yousufain Fast Food Center,17.39133839,78.47014659,Fried Chicken Joint
Lingampally,17.3995642,78.4843923,Maozamjahi Market,17.3839467,78.47511952,Farmers Market
Lingampally,17.3995642,78.4843923,Centenary Methodist English Church,17.39447184,78.4719318,Church
Lingampally,17.3995642,78.4843923,Bollywood Chillys,17.40656918,78.4973449,Indian Restaurant
Lingampally,17.3995642,78.4843923,Boats club,17.41035985,78.47360874,Hotel Bar
Lingampally,17.3995642,78.4843923,Expotel Hotel,17.41388627,78.47862707,Indian Restaurant
Lingampally,17.3995642,78.4843923,Fitbuzz fitness centre,17.39453165,78.5000413,Gym
Lingampally,17.3995642,78.4843923,Pulse 8,17.39241396,78.49938129,Gym
Lingampally,17.3995642,78.4843923,Yadgar,17.38945897,78.49808844,Café
Lingampally,17.3995642,78.4843923,Platform No 3,17.38950139,78.49966983,Platform
Lingojiguda,17.3478809,78.5364577,Paradise Food Court,17.36084141,78.54429413,Hyderabadi Restaurant
Lingojiguda,17.3478809,78.5364577,KFC,17.34592996,78.55237529,Fast Food Restaurant
Lingojiguda,17.3478809,78.5364577,Domino's Pizza,17.342,78.552,Pizza Place
Lingojiguda,17.3478809,78.5364577,Vijayalakshmi Theatre,17.34385785,78.55436108,Movie Theater
Lingojiguda,17.3478809,78.5364577,cafe coffee day,17.36268098,78.53658199,Coffee Shop
Lingojiguda,17.3478809,78.5364577,Indra Theatre,17.351844,78.53539671,Movie Theater
Lingojiguda,17.3478809,78.5364577,Brand Factory,17.34718105,78.54477055,Shopping Mall
Lingojiguda,17.3478809,78.5364577,Chutneys,17.353119,78.546454,South Indian Restaurant
Lingojiguda,17.3478809,78.5364577,Lb Nagar Metro,17.349434,78.54781,Train Station
Lingojiguda,17.3478809,78.5364577,Hotel Nakshatra Inn,17.35849194,78.54485374,Indian Restaurant
Lingojiguda,17.3478809,78.5364577,Saroor Nagar Indore Stadium,17.35850033,78.54484265,Stadium
Lingojiguda,17.3478809,78.5364577,South India Shopping Mall,17.35849794,78.54485929,Shopping Mall
Lingojiguda,17.3478809,78.5364577,Hotel Sitara Grand,17.34578395,78.55256267,Indian Restaurant
Lingojiguda,17.3478809,78.5364577,Karachi Biscuits,17.36116574,78.54391643,Café
Lingojiguda,17.3478809,78.5364577,Tamaram Resto Coffee Shop,17.36375295,78.53916317,Coffee Shop
Lingojiguda,17.3478809,78.5364577,Minerva Gardens,17.34888532,78.51906615,Garden Center
Lingojiguda,17.3478809,78.5364577,More Megastore,17.36329257,78.54389979,Department Store
Madannapet,17.3585578,78.4971064,Swagath Tiffins,17.34463897,78.50823107,Vegetarian / Vegan Restaurant
Madannapet,17.3585578,78.4971064,Hotel Sohail,17.37282923,78.49929806,Indian Restaurant
Madannapet,17.3585578,78.4971064,D Mart,17.37114674,78.50504635,Department Store
Madannapet,17.3585578,78.4971064,Sohail Waves,17.3722979,78.49945343,Middle Eastern Restaurant
Madannapet,17.3585578,78.4971064,KFC,17.3728142,78.50576209,Fast Food Restaurant
Madannapet,17.3585578,78.4971064,Yakutpura station,17.35843432,78.49232311,Train Station
Madannapet,17.3585578,78.4971064,Malakpet MMTS,17.37250261,78.49419868,Train Station
Madannapet,17.3585578,78.4971064,In & Out,17.37490941,78.49803069,Convenience Store
Madannapet,17.3585578,78.4971064,Masqati Dairy Products,17.36142791,78.47976478,Cheese Shop
Madannapet,17.3585578,78.4971064,Lucky Restaurant,17.343677,78.506839,Indian Restaurant
Madhapur,17.4408578,78.3916289,Absolute Barbecues (ABs),17.43849792,78.39795567,BBQ Joint
Madhapur,17.4408578,78.3916289,Karachi Bakery,17.44531029,78.38585461,Bakery
Madhapur,17.4408578,78.3916289,Over the Moon,17.43688325,78.39837789,Lounge
Madhapur,17.4408578,78.3916289,Cream Stone Creations,17.43419072,78.38682893,Ice Cream Shop
Madhapur,17.4408578,78.3916289,Naturals IceCream,17.4386593,78.39920912,Ice Cream Shop
Madhapur,17.4408578,78.3916289,Inorbit Mall,17.43360979,78.38620663,Shopping Mall
Madhapur,17.4408578,78.3916289,Kangan,17.44223373,78.38129954,Indian Restaurant
Madhapur,17.4408578,78.3916289,The Westin Hyderabad Mindspace,17.44235387,78.38179036,Hotel
Madhapur,17.4408578,78.3916289,Yum Yum Tree,17.44251052,78.38781123,Afghan Restaurant
Madhapur,17.4408578,78.3916289,Punjabi Affair,17.44257533,78.38812393,Indian Restaurant
Madhapur,17.4408578,78.3916289,Chocolate Room,17.43854964,78.39557072,Café
Madhapur,17.4408578,78.3916289,Ci Gusta,17.43834161,78.39560577,Italian Restaurant
Madhapur,17.4408578,78.3916289,Makers Of Milkshakes,17.43464734,78.39391282,Snack Place
Madhapur,17.4408578,78.3916289,Maharaja Chat Bandar,17.44095404,78.39679571,Snack Place
Madhapur,17.4408578,78.3916289,Chutneys,17.43425361,78.38686404,Vegetarian / Vegan Restaurant
Madhapur,17.4408578,78.3916289,Café Coffee Day- The Lounge,17.43884606,78.39678193,Café
Madhapur,17.4408578,78.3916289,Olive Bistro,17.42956162,78.39265989,Middle Eastern Restaurant
Madhapur,17.4408578,78.3916289,Tonique,17.43768944,78.40035658,Liquor Store
Madhapur,17.4408578,78.3916289,Tabula Rasa,17.44114846,78.40228923,Italian Restaurant
Madhapur,17.4408578,78.3916289,Avasa Hotel,17.4471442,78.3839755,Hotel
Madhapur,17.4408578,78.3916289,Fusion 9,17.43429175,78.38671365,Lounge
Madhapur,17.4408578,78.3916289,The Autumn Leaf,17.43383246,78.40216049,Café
Madhapur,17.4408578,78.3916289,Trident,17.44941554,78.37874222,Hotel
Madhapur,17.4408578,78.3916289,Abhiruchi,17.43788189,78.39003363,Indian Restaurant
Madhapur,17.4408578,78.3916289,Barbeque Nation,17.43430547,78.40378116,BBQ Joint
Madhapur,17.4408578,78.3916289,Kritunga Restaurent,17.44100358,78.39133117,Asian Restaurant
Madhapur,17.4408578,78.3916289,Sky Bar,17.44729074,78.38396639,Gastropub
Madhapur,17.4408578,78.3916289,Starbucks,17.44807002,78.37881346,Coffee Shop
Madhapur,17.4408578,78.3916289,Prost Brew Pub,17.43148466,78.40028111,Brewery
Madhapur,17.4408578,78.3916289,360 Fitness,17.43595003,78.40108613,Gym
Madhapur,17.4408578,78.3916289,Furor Entertainment - Jubilee Hills 36,17.43590089,78.40131872,Dance Studio
Madhapur,17.4408578,78.3916289,Firewater,17.44818114,78.37874361,Restaurant
Madhapur,17.4408578,78.3916289,Air Café Lounge,17.43789323,78.40056934,Lounge
Madhapur,17.4408578,78.3916289,Food Court @ Inorbit Mall,17.4341992,78.38683134,Food Court
Madhapur,17.4408578,78.3916289,Udipi Upahar,17.44114497,78.39144452,Breakfast Spot
Madhapur,17.4408578,78.3916289,Cafe Nandini,17.44358579,78.38738952,Café
Madhapur,17.4408578,78.3916289,The Street,17.45338506,78.38519885,Athletics & Sports
Madhapur,17.4408578,78.3916289,36 drive-in,17.43679162,78.39958372,Comfort Food Restaurant
Madhapur,17.4408578,78.3916289,Flying Spaghetti Monster,17.44102613,78.4023651,Italian Restaurant
Madhapur,17.4408578,78.3916289,Subway,17.44177257,78.38069247,Sandwich Place
Madhapur,17.4408578,78.3916289,Cafe Coffee Day,17.44599403,78.38591971,Café
Madhapur,17.4408578,78.3916289,Charcoal,17.44483689,78.38793817,Burger Joint
Madhapur,17.4408578,78.3916289,Prego,17.44242388,78.38120926,Italian Restaurant
Madhapur,17.4408578,78.3916289,Republic of Noodles,17.44283096,78.3769136,Asian Restaurant
Madhapur,17.4408578,78.3916289,Starbucks,17.44147,78.38095,Coffee Shop
Madhapur,17.4408578,78.3916289,Hylife Brewing Co.,17.43389388,78.40423528,Brewery
Madhapur,17.4408578,78.3916289,Ohm @ Avasa,17.44715129,78.38387608,Chinese Restaurant
Madhapur,17.4408578,78.3916289,KFC,17.43420078,78.38680935,Fast Food Restaurant
Madhapur,17.4408578,78.3916289,Best Western Jubilee Ridge,17.44004598,78.39855966,Hotel
Madhapur,17.4408578,78.3916289,PVR Cinemas,17.43424473,78.38676275,Movie Theater
Madhapur,17.4408578,78.3916289,Lasermaxx,17.43177207,78.40663025,Gaming Cafe
Madhapur,17.4408578,78.3916289,Taste,17.44208506,78.38127857,Asian Restaurant
Madhapur,17.4408578,78.3916289,PVR ICON,17.44797589,78.38413824,Multiplex
Madhapur,17.4408578,78.3916289,Daspalla,17.43693131,78.39865618,Indian Restaurant
Madhapur,17.4408578,78.3916289,Amara -The Trident,17.4491436,78.37904634,Restaurant
Madhapur,17.4408578,78.3916289,Hinglish Cafe,17.44499044,78.38698643,Café
Madhapur,17.4408578,78.3916289,Marks and spencer,17.43370279,78.38672823,Department Store
Madhapur,17.4408578,78.3916289,Shoppers Stop,17.43425544,78.38684934,Shopping Mall
Madhapur,17.4408578,78.3916289,Chutneys Coffee House,17.45244906,78.38038853,South Indian Restaurant
Madhapur,17.4408578,78.3916289,RedPoint Climbers Café,17.44107697,78.38215346,Café
Madhapur,17.4408578,78.3916289,Habanero,17.44812656,78.37876138,Mexican Restaurant
Madhapur,17.4408578,78.3916289,Rubaiyat,17.44485149,78.37708392,Indian Restaurant
Madhapur,17.4408578,78.3916289,Daspalla,17.43695171,78.39868247,Hotel
Madhapur,17.4408578,78.3916289,The Mix At Westin,17.44197325,78.38156284,Lounge
Madhapur,17.4408578,78.3916289,smaaash,17.43364762,78.38642962,Laser Tag
Madhapur,17.4408578,78.3916289,News Cafe,17.43442125,78.38699783,Cocktail Bar
Madhapur,17.4408578,78.3916289,Tabla - The New beat,17.44578848,78.37760933,Indian Restaurant
Madhapur,17.4408578,78.3916289,Kavanah Patisserie & More,17.43327086,78.40836406,Deli / Bodega
Madhapur,17.4408578,78.3916289,Xtreme Sports bar,17.44607681,78.38643193,Pub
Madhapur,17.4408578,78.3916289,SVM Bowling Alley,17.4316627,78.40702652,Bowling Alley
Madhapur,17.4408578,78.3916289,Starbucks,17.43239,78.407241,Coffee Shop
Madhapur,17.4408578,78.3916289,Gur nihal dhaba,17.44710534,78.38137668,Indian Restaurant
Madhapur,17.4408578,78.3916289,Dadu's Mithai Vatika,17.4312898,78.40752377,Dessert Shop
Madhapur,17.4408578,78.3916289,Xtreme Sports Bar,17.45412741,78.38299539,Sports Bar
Madhapur,17.4408578,78.3916289,KFC,17.45067667,78.37933222,Fast Food Restaurant
Madhapur,17.4408578,78.3916289,Xtreme Sports Bar,17.43144716,78.40671573,Sports Bar
Madhapur,17.4408578,78.3916289,Cinnamon Fusion,17.44699509,78.37798663,Italian Restaurant
Madhapur,17.4408578,78.3916289,Paradise Restaurant,17.45050421,78.37910815,Indian Restaurant
Madhapur,17.4408578,78.3916289,Rotis,17.44582293,78.37772641,Indian Restaurant
Madhapur,17.4408578,78.3916289,Shilparamam,17.45289096,78.37922591,Arts & Crafts Store
Madhapur,17.4408578,78.3916289,Subway,17.44728321,78.37820997,Sandwich Place
Madhapur,17.4408578,78.3916289,Pi,17.44721791,78.38375223,Restaurant
Madhapur,17.4408578,78.3916289,Little Italy,17.44834474,78.37886174,Italian Restaurant
Madhapur,17.4408578,78.3916289,IKEA Hyderabad,17.43893972,78.37582302,Furniture / Home Store
Madhapur,17.4408578,78.3916289,Ratnadeep Supermarket,17.44616937,78.38494407,Department Store
Madhapur,17.4408578,78.3916289,100 Degrees,17.45040934,78.37962322,Bistro
Madhapur,17.4408578,78.3916289,Cafe Coffee Day,17.43899404,78.38085357,Café
Madhapur,17.4408578,78.3916289,McDonald's,17.44810353,78.37890708,Fast Food Restaurant
Madhapur,17.4408578,78.3916289,Cafe Ristretto,17.44736971,78.37829082,Coffee Shop
Madhapur,17.4408578,78.3916289,Swaad,17.44563782,78.386782,Indian Restaurant
Madhapur,17.4408578,78.3916289,Rush Sports Cafe & Bar,17.44621684,78.38506094,Sports Bar
Madhapur,17.4408578,78.3916289,Minerva Coffee Shop,17.44621437,78.38496806,Coffee Shop
Madhapur,17.4408578,78.3916289,cafe coffee day,17.4443368,78.38058472,Café
Madhapur,17.4408578,78.3916289,Palamuru Grill,17.4522994,78.38485995,Indian Restaurant
Madhapur,17.4408578,78.3916289,Red Fox Hotel,17.4432445,78.3763382,Asian Restaurant
Madhapur,17.4408578,78.3916289,Flechazo,17.44667243,78.38451654,Mediterranean Restaurant
Madhapur,17.4408578,78.3916289,Shilpakala Vedika,17.45180866,78.37998697,Concert Hall
Madhapur,17.4408578,78.3916289,Venky's Xprs,17.44741633,78.37836784,Fast Food Restaurant
Madhapur,17.4408578,78.3916289,Wingster,17.45154411,78.3941811,Wings Joint
Madhapur,17.4408578,78.3916289,Barista Lavazza,17.44775645,78.3755703,Coffee Shop
Madinaguda,17.4917948,78.342306,Domino's Pizza,17.50309875,78.35554136,Pizza Place
Madinaguda,17.4917948,78.342306,KS Bakers,17.49656207,78.35878073,Bakery
Madinaguda,17.4917948,78.342306,Domino's Pizza,17.49516381,78.34094346,Pizza Place
Madinaguda,17.4917948,78.342306,Mr Idly Dosa,17.49300286,78.35197527,Southern / Soul Food Restaurant
Madinaguda,17.4917948,78.342306,KFC,17.49536324,78.35583585,Fast Food Restaurant
Madinaguda,17.4917948,78.342306,Athidhi Restaurant,17.4939721,78.35235546,Indian Restaurant
Madinaguda,17.4917948,78.342306,Bahar Cafe,17.49529851,78.33840931,Indian Restaurant
Madinaguda,17.4917948,78.342306,P J R Stadium,17.4888336,78.32459826,Stadium
Madinaguda,17.4917948,78.342306,Reliance fresh,17.49566,78.347086,Department Store
Madinaguda,17.4917948,78.342306,My Home Jewel GYM,17.49255963,78.33606005,Gym
Madinaguda,17.4917948,78.342306,Malabar Gold & Diamonds,17.495558,78.332259,Jewelry Store
Madinaguda,17.4917948,78.342306,Chanda Nagar MMTS,17.48739121,78.33253498,Train Station
Madinaguda,17.4917948,78.342306,Angaara,17.50314816,78.35551026,Asian Restaurant
Madinaguda,17.4917948,78.342306,Amul Scooping Parlour,17.480075,78.329172,Ice Cream Shop
Mahatma Gandhi Road,17.4690889,78.5059176,friends corner,17.4568994,78.50843435,Snack Place
Mahatma Gandhi Road,17.4690889,78.5059176,Oh So Stoned,17.45893044,78.50027802,Ice Cream Shop
Mahatma Gandhi Road,17.4690889,78.5059176,Grill 9,17.46155503,78.50038049,BBQ Joint
Mahatma Gandhi Road,17.4690889,78.5059176,Mayabazaar,17.46074763,78.50064132,Restaurant
Mahatma Gandhi Road,17.4690889,78.5059176,KFC,17.45685818,78.49929838,Fast Food Restaurant
Mahatma Gandhi Road,17.4690889,78.5059176,Mujtaba Grills,17.46188725,78.49167981,BBQ Joint
Mahatma Gandhi Road,17.4690889,78.5059176,Cafe Coffee Day,17.45864126,78.50003111,Coffee Shop
Mahatma Gandhi Road,17.4690889,78.5059176,Cafe Coffee Day,17.46543047,78.49287309,Coffee Shop
Mahatma Gandhi Road,17.4690889,78.5059176,Nanking C.R,17.45395676,78.49876063,Chinese Restaurant
Mahatma Gandhi Road,17.4690889,78.5059176,KFC,17.4569517,78.49917044,Fast Food Restaurant
Mahatma Gandhi Road,17.4690889,78.5059176,Game On,17.46509453,78.50356388,Bowling Alley
Mahatma Gandhi Road,17.4690889,78.5059176,Ratnadeep Supermarket,17.45532157,78.49845799,Department Store
Mahatma Gandhi Road,17.4690889,78.5059176,Mayur Pan House,17.46447648,78.50320427,Sandwich Place
Mahatma Gandhi Road,17.4690889,78.5059176,Domino's Pizza,17.482,78.515,Pizza Place
Mahatma Gandhi Road,17.4690889,78.5059176,Tangerine Spa,17.46647887,78.49397118,Spa
Mahatma Gandhi Road,17.4690889,78.5059176,More Super Market,17.46492668,78.49257282,Department Store
Mahatma Gandhi Road,17.4690889,78.5059176,Sher-e-punjab,17.46265674,78.49266716,Indian Restaurant
Mahatma Gandhi Road,17.4690889,78.5059176,More Super Market,17.48200399,78.49897069,Department Store
Mahatma Gandhi Road,17.4690889,78.5059176,Safari Corner,17.4577011,78.49601873,Snack Place
Mahatma Gandhi Road,17.4690889,78.5059176,Kodali Guest Suites,17.45993223,78.4920426,Hotel
Mahatma Gandhi Road,17.4690889,78.5059176,Nilgiri's,17.48038125,78.49218994,Department Store
Malakpet,17.3736706,78.4996484,Hotel Sohail,17.37282923,78.49929806,Indian Restaurant
Malakpet,17.3736706,78.4996484,D Mart,17.37114674,78.50504635,Department Store
Malakpet,17.3736706,78.4996484,Sohail Waves,17.3722979,78.49945343,Middle Eastern Restaurant
Malakpet,17.3736706,78.4996484,Moon Bean Cafe,17.3689638,78.51722987,Café
Malakpet,17.3736706,78.4996484,Domino's Pizza,17.381,78.493,Pizza Place
Malakpet,17.3736706,78.4996484,KFC,17.3728142,78.50576209,Fast Food Restaurant
Malakpet,17.3736706,78.4996484,Domino's Pizza,17.37156436,78.51106617,Pizza Place
Malakpet,17.3736706,78.4996484,In & Out,17.37490941,78.49803069,Convenience Store
Malakpet,17.3736706,78.4996484,Cafe coffee day,17.38534276,78.48587488,Coffee Shop
Malakpet,17.3736706,78.4996484,Cafe Coffee Day,17.39003123,78.49969295,Coffee Shop
Malakpet,17.3736706,78.4996484,Kacheguda Railway Station,17.38965793,78.49937575,Train Station
Malakpet,17.3736706,78.4996484,Cafe Coffee Day,17.36975956,78.51611454,Café
Malakpet,17.3736706,78.4996484,Platform No 3,17.38950139,78.49966983,Platform
Malakpet,17.3736706,78.4996484,Yadgar,17.38945897,78.49808844,Café
Malakpet,17.3736706,78.4996484,Hotel Tourist Plaza,17.38968758,78.49624624,Motel
Malakpet,17.3736706,78.4996484,Yakutpura station,17.35843432,78.49232311,Train Station
Malakpet,17.3736706,78.4996484,Bagga wines,17.38157573,78.48342201,Liquor Store
Malakpet,17.3736706,78.4996484,Kachiguda X Roads,17.38993291,78.49233976,Plaza
Malakpet,17.3736706,78.4996484,SBI Officers Colony Park,17.3737603,78.51825714,Park
Malkajgiri,17.4483438,78.5289727,Cinepolis CCPL,17.45728215,78.53682349,Multiplex
Malkajgiri,17.4483438,78.5289727,Raghavendra Cine Complex,17.45129857,78.53569654,Indie Movie Theater
Malkajgiri,17.4483438,78.5289727,Joy & Enjoy,17.444754,78.532295,Fast Food Restaurant
Malkajgiri,17.4483438,78.5289727,Tharuni Super Market,17.44970585,78.53558561,Convenience Store
Malkajgiri,17.4483438,78.5289727,Mars Cafė,17.44376997,78.53477287,Café
Malkajgiri,17.4483438,78.5289727,Silver Sea,17.45873474,78.53662284,Café
Malkajgiri,17.4483438,78.5289727,Chai Bandi,17.45925045,78.53706657,Tea Room
Malkajgiri,17.4483438,78.5289727,Railway Cricket Ground,17.43627599,78.51868336,Cricket Ground
Malkajgiri,17.4483438,78.5289727,Railway Club,17.43294848,78.52278298,Golf Course
Malkajgiri,17.4483438,78.5289727,Green Bawarchi,17.45790109,78.54389979,Indian Restaurant
Malkajgiri,17.4483438,78.5289727,secundrabad railway flyover,17.43576472,78.51623128,Light Rail Station
Malkajgiri mandal,17.5317092,78.5243213,BOLARUM,17.53644206,78.52139057,Platform
Malkajgiri mandal,17.5317092,78.5243213,"Eagle Golf Course , Army (AEPTA)",17.5300265,78.53188588,Golf Course
Malkajgiri mandal,17.5317092,78.5243213,risala bazar,17.52701206,78.51545458,Bus Station
Malkajgiri mandal,17.5317092,78.5243213,Occassions,17.523246,78.537806,Gift Shop
Malkajgiri mandal,17.5317092,78.5243213,Warangal,17.52083287,78.51284153,Baseball Field
Malkajgiri mandal,17.5317092,78.5243213,Bepta Golf Course (army - Bolarum),17.51567831,78.52530148,Golf Course
Mallapur,17.4405369,78.5788551,Noma Talkies,17.447525,78.57161,Movie Theater
Mallapur,17.4405369,78.5788551,Axis Bank ATM,17.43439674,78.56934357,ATM
Mallapur,17.4405369,78.5788551,Sai Gardens,17.44557727,78.56503437,Garden
Mallepally,17.3920728,78.4546129,Cafe Niloufer & Bakers,17.39971498,78.46288085,Café
